id_left,name_left,description_left,price_left,cluster_id_left,id_right,name_right,description_right,price_right,cluster_id_right,label,pair_id
abt_502,sharp aquos 32 ' black lcd hdtv lc32d64u,"sharp aquos 32 ' black lcd hdtv lc32d64u 1920 x 1080p pixel resolution up to 60,000 hours lamp life built-in atsc/qam/ntsc tuner 10,000:1 dynamic contrast ratio 4ms response time 4-wavelength backlight system black finish",,106,buy_1043,sharp aquos lc-42d85u 42 ' lcd tv,"42 ' active matrix tft atsc , ntsc 16:9 1920 x 1080 hdtv 1080p",1076.65,480,0,abt_502#buy_1043
abt_51,frigidaire 27 ' electric stack washer dryer combo fex831wh,frigidaire 27 ' electric stack washer dryer combo fex831wh extra-large capacity wash tub 3 wash rinse temperatures 8 cycles heavy-duty single speed 3/4 hp motor 5.7 cubic foot super capacity dryer drum balanced dry system 1 auto dry cycle quick clean lint screen white finish,,592,buy_215,lg electronics 24 ' washer/dryer combo : white,,,849,0,abt_51#buy_215
abt_503,panasonic viera 42 ' plasma flat panel 1080p hdtv in black th42pz85u,panasonic viera 42 ' plasma flat panel 1080p hdtv in black th42pz85u 1080p display 1920 x 1080 native resolution color purity optimizer surround sound anti-reflective filter viera link hdavi control built-in ntsc/atsc/qam tuners pc input 3 hdmi inputs built-in galleryplayer capable sd card memory slot pedestal stand included black finish,,379,buy_561,panasonic viera th-50pz80u 50 ' plasma tv,"50 ' atsc , ntsc 16:9 1920 x 1080 surround hdtv",1364.96,154,0,abt_503#buy_561
abt_429,electrolux harmony series canister vacuum el6985b,electrolux harmony series canister vacuum el6985b foot-operated switch on the floor nozel ergonomic handle design electronic dust bag indicator hepa h12 filter telescoping wand,299.99,570,buy_226,"harmony el6985a vacuum ( canister , hepa )",,,570,1,abt_429#buy_226
abt_1055,sony vaio fw series black notebook computer vgnfw378jb,sony vaio fw series black notebook computer vgnfw378jb 2.40 ghz intel core 2 duo processor p8600 16.4 ' ( 1920 x 1080 ) xbrite-fullhd widescreen display 320gb serial ata 7200rpm hard drive built-in 1.3 megapixel motion eye camera and microphone 4gb pc2-6400 ( 2gbx2 ) installed memory ( maximum up to 8gb ) 1066mhz front side bus speed 3mb l2 cache blu-ray disc support ( read write 2x max ) genuine microsoft windows vista home premium 64-bit black finish,,919,buy_987,sony vaio cs110e/r notebook vgncs110e/r,"sony vaio cs series cs110e/r notebook intel core 2 duo t5800 2.0 ghz , 3gb , 250gb hdd , 14.1 ' widescreen , dvd + / - rw dl , bluetooth , 802.11 a/b/g / n , microsoft vista home premium ( red )",965.0,777,0,abt_1055#buy_987
abt_95,canon yellow ink cartridge yellow cli8y,"canon yellow ink cartridge cli8y compatible with the pixma ip4200 , ip5200 , ip5200r , ip6600d , mp500 , mp800 printers",16.0,415,buy_83,canon cli-8m ink cartridge 0622b002,magenta,10.35,1012,0,abt_95#buy_83
abt_334,panasonic integrated white telephone system with all-digital answering system kxts620w,panasonic integrated white telephone system with all-digital answering system kxts620w 2-way recording call waiting caller id speakerphone 3-line lcd data port ringer indicator lamp programmable tone/pulse wall mountable white finish,69.0,1012,buy_147,panasonic kx-ts600w basic telephone,"1 x phone line ( s ) 1 x headset , 1 x data white",,341,0,abt_334#buy_147
abt_62,sanus 13 ' 30 ' flat panel tv black wall mount vm1b,sanus 13 ' 30 ' flat panel tv black wall mount vm1b tilt and swivel motion rigid extruded aluminum construction supports up to 50 lbs black finish,69.99,545,buy_120,sanus vcd/dvd wall mount vmavb,,,667,0,abt_62#buy_120
abt_225,sony lcs-csj black soft carrying case lcscsj,"sony lcs-csj black soft carrying case lcscsj compatible with s , w , t , and n series digital cameras durable nylon construction convenient front pocket black finish",,250,buy_446,sony lcs-csq soft cyber-shot camera case lcscsq/b,top loading polyamide black,,231,0,abt_225#buy_446
abt_325,sony black dvd recorder and vhs combo player rdrvxd655,sony black dvd recorder and vhs combo player rdrvxd655 multiformat dvd compatible hdmi output and 720p/1080i upscaling hdtv tuner 4 video head stereo vhs with 19 micron heads variable bit rate recording ( 7 speeds ) progressive scan playback dolby digital and dts decoding playback compatible tv virtual surround black finish,319.0,571,buy_564,sony rdrvxd655 dvd/vcr combo,"s-vhs , vhs , dvd + rw , dvd-rw , dvd + r , dvd-r , dvd-ram , cd-rw dvd video , video cd , svcd , cd-da , jpeg , mp3 , sqpb playback 1 disc ( s ) progressive scan 14.46 hour recording",261.96,571,1,abt_325#buy_564
abt_102,garmin streetpilot c series vehicle suction mount black finish 0101060900,garmin streetpilot c series vehicle suction mount 0101060900 dashboard or friction mounting options are recommended except california 12/24 volt adapter,,572,buy_209,garmin vehicle suction mount 010-10609-00,,27.59,572,1,abt_102#buy_209
abt_546,panasonic black dvd home theater sound system scpt960,panasonic black dvd home theater sound system scpt960 kelton subwoofer bamboo diaphragm center speakers 1080p up-conversion integrated universal dock and on-screen display for ipod ipod video playback wireless rear speaker system whisper-mode surround built-in dolby digital and dts decoder high speed 5-dvd/cd changer black finish,,895,buy_462,panasonic pt-ax200u home theater projector,1280 x 720 wxga 10.8 lb,999.0,987,0,abt_546#buy_462
abt_225,sony lcs-csj black soft carrying case lcscsj,"sony lcs-csj black soft carrying case lcscsj compatible with s , w , t , and n series digital cameras durable nylon construction convenient front pocket black finish",,250,buy_585,sony lcs-x20 camcorder case lcsx20,"nylon , polyamide black",,339,0,abt_225#buy_585
abt_955,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,1006,buy_881,denon dvd-3800bdci blu-ray disc player dvd3800bdci,"bd-r , dvd-rw , cd-rw , secure digital ( sd ) dvd video , cd-da , mp3 , wma , jpeg , divx 6 , pcm playback progressive scan",,115,0,abt_955#buy_881
abt_655,lacie 500gb d2 quadra external hard drive 301825u,lacie 500gb d2 quadra external hard drive 301825u quadruple interface for full pc and mac compatibility interface bandwidth up to 3gbits/s ( esata ) advanced aluminum heat sink design cooling system for quiet operation 7200 rotational speed ( rpm ) 16mb cache compatible with time machine,159.0,573,buy_504,lacie d2 quadra hard drive 301825u,"500gb 7200rpm serial ata/300 , ieee 1394b , ieee 1394a , usb 2.0 external sata , firewire , firewire , usb external",138.88,573,1,abt_655#buy_504
abt_399,peerless 42 ' 71 ' articulating flat panel tv silver dual wall arm mount plav70unlps,peerless 42 ' 71 ' articulating flat panel tv silver dual wall arm mount plav70unlps anti-lockout feature prevents joint binding vertical adjustment snap-cover cord management and mesh cord sheaths 200 lbs load capacity silver finish,,373,buy_52,sanus flat panel tv wall mount vmpl50-b,steel 130 lb,,88,0,abt_399#buy_52
abt_627,polk audio csi a4 cherry center channel loudspeaker csia4ch,polk audio csi a4 cherry center channel loudspeaker csia4ch 1 ' silk/polymer dome tweeter dual 5-1/4 ' mid/woofers magnetic shielding all-mdf construction acoustically inert stamped driver baskets floating anti-diffraction grilles dual bi-ampable gold-plated 5-way binding post inputs cherry finish sold as a single,279.95,277,buy_471,polkaudio csi a4 black high performance center channel loudspeaker am4415-a,,189.47,966,0,abt_627#buy_471
abt_901,canon powershot silver digital camera sx110is,canon powershot sx110 is silver digital camera sx110is 9.0 megapixel 10x optical zoom lens with optical image stabilizer technology 3.0 ' lcd display digic iii image processor face detection motion detection 20 shooting modes including 8 special scene modes red-eye correction automatic iso settings print-share button power by aa batteries for convenient silver finish,,630,buy_605,samsung nv30 digital camera silver ec-nv30zsba / us,"samsung nv30 8 megapixel digital camera with schneider lens , dual image stabilization , smart touch , and face detection silver",139.0,549,0,abt_901#buy_605
abt_509,toshiba black 9-inch lcd widescreen portable dvd player sdp91s,toshiba black portable dvd player sdp91s 9 ' widescreen tft lcd display up to 5 hour lithium battery life official divx certified switchable audio/video input and output swivel and flip type screen black finish,,876,buy_546,toshiba d-r410 dvd player/recorder,toshiba d-r410 dvd recorder w / 1080p upconversion,,645,0,abt_509#buy_546
abt_636,samsung sound bar home theater system htx810,samsung htx810t sound bar home theater system htx810 300 watts 2.1 channel dolby digital and dts 5.1 virtual surround sound built-in 1080p upconverting dvd player wireless subwoofer usb host play bluetooth capable smart volume wall mountable black finish,,574,buy_734,samsung htx810t home theater system htx810t,samsung ht-x810 2.1 soundbar home theater system,580.14,574,1,abt_636#buy_734
abt_584,samsung 50 ' black flat panel series 4 plasma hdtv pn50a450,"samsung 50 ' black flat panel series 4 plasma hdtv pn50a450 1366 x 768 true 720p resolution 1,000,000:1 dynamic contrast ratio filterbright anti-glare and anti burn-in technology built-in hdtv tuner ( atsc/ntsc ) with clear qam srs trusurround xt 3d hd ready swivel stand black finish",,551,buy_698,"samsung pn42a450 42 ' widescreen 720p plasma hdtv 100,000:1 dynamic contrast ratio piano black pn42a450p",,899.99,553,0,abt_584#buy_698
abt_712,lg 30 ' black freestanding gas range lrg30357bk,lg 30 ' black freestanding gas range lrg30357bk 5.0 cu . ft. capacity oven superboil burner 5 burner system smoothtouch controls warming drawer electronic ignition system one piece recessed cooktop self-cleaning oven white finish,,237,buy_782,lg 5.6 cu.ft . freestanding electric range,,,756,0,abt_712#buy_782
abt_902,canon powershot black digital camera sx110isb,canon powershot sx110 is black digital camera sx110isb 9.0 megapixel 10x optical zoom lens with optical image stabilizer technology 3.0 ' lcd display digic iii image processor face detection motion detection 20 shooting modes including 8 special scene modes red-eye correction automatic iso settings print-share button power by aa batteries for convenient black finish,,630,buy_544,canon powershot sd1100 is digital elph camera rhythm & blue 2512b001,"canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue",,291,0,abt_902#buy_544
abt_964,canon pixma photo all-in-one printer mp480,"canon pixma photo all-in-one printer mp480 high performance printer , copier and scanner 1.8 ' tft display maximum 2400 x 4800 color dpi smart scanning quick start built-in media card slot energy star qualified",99.0,915,buy_939,canon cl-211 color ink cartridge for pixma mp240 and mp480 printers 2976b001,"cyan , magenta , yellow",19.37,972,0,abt_964#buy_939
abt_812,denon black avr-1609 home theater surround sound receiver avr1609,"denon black avr-1609 home theater surround sound receiver avr1609 75 watts per channel 7 channels hdmi v1 .3 a video switching dolby digital surround ex , dolby pro logic iix , dts es 6.1 , dts neo :6 decoding audyssey multeq , dynamic volume and dynamic eq sirius satellite radio ready network and digital media connectivity black finish",349.99,284,buy_797,denon dht-fs5 surround sound speaker system,5.1-channel,,853,0,abt_812#buy_797
abt_738,samsung black blu-ray player bdp1500,"samsung black blu-ray player bdp1500 1080p with 24hz video output x.v.color connectivity ( hdmi v1 .3 option ) selectable dvd upconversion ( 720p/1080i/1080p ) anynet + ( hdmi-cec ) dolby digital , dolby digital plus , dolby truehd and dts-hd master audio ethernet port black finish",,19,buy_1056,samsung bdp2500 bd-p2500,,301.05,811,0,abt_738#buy_1056
abt_767,samsung 72 ' series 6 black widescreen dlp hdtv hl72a650,"samsung 72 ' series 6 black widescreen dlp hdtv hl72a650 1920 x 1080p resolution 2,500:1 contrast ratio entertainment mode cinema smooth light engine 3d movie viewing and gaming dnie technology 3 hdmi inputs trusurround xt built-in digital tuner ultra-thin slim bezel energy star compliant black finish",,394,buy_698,"samsung pn42a450 42 ' widescreen 720p plasma hdtv 100,000:1 dynamic contrast ratio piano black pn42a450p",,899.99,553,0,abt_767#buy_698
abt_48,omnimount tv top shelf mount cch1b,"omnimount tv top shelf mount cch1b tv top shelf mount for crt , lcd & dlp tvs black finish ( photo showing plantinum )",,882,buy_729,omnimount moda collection echo 50 tv stand echo 50,omnimount echo 50 moda collection tv table stand for up to 50 ' tvs espresso,,605,0,abt_48#buy_729
abt_825,nikon d700 digital slr digital camera d700body,"nikon d700 digital slr digital camera d700body 12.1 megapixels fx-format cmos sensor continuous shooting up to 5 frames per second 3 ' super-density 920,000-dot vga color monitor two live view shooting modes rugged magnesium-alloy construction 51-point af with 3d focus tracking dynamic integrated dust reduction system 1,005-pixel 3d color matrix metering ii scene recognition system black finish body only",,923,buy_574,sony cyber-shot dsc-t300 digital camera black dsct300/b,10.1 megapixel 16:9 2x digital zoom 3.5 ' active matrix tft color lcd,273.95,593,0,abt_825#buy_574
abt_949,canon powershot silver 14.7 megapixel digital camera sd990is,canon powershot silver 14.7 megapixel digital camera sd990is 14.7 megapixel 3.7 x optical zoom optical image stabilizer optical viewfinder large high-quality 2.5 ' purecolor lcd digic 4 image processor face detection self-timer intelligent contrast correction quick mode print/share button silver finish,,648,buy_607,panasonic lumix dmc-fs3 digital camera silver,"panasonic dmc-fs3s 8 megapixel compact digital camera with 33mm lens , 3x optical zoom , intelligent auto mode and 2.5 ' diagonal intelligent lcd silver",137.33,899,0,abt_949#buy_607
abt_725,sharp 26 ' black lcd hdtv with built in dvd player lc26dv24u,sharp 26 ' black lcd hdtv with built in dvd player lc26dv24u side loading progressive scan dvd player true 16:9 aspect ratio ( 1366 x 768 ) 500 cd/m2 brightness 800:1 contrast ratio 8ms response time 1 hdmi pc input black finish,,575,buy_687,sharp lc26dv24u 26 ' tv/dvd combo,sharp lc-26dv24u 26 ' widescreen tv/dvd combo hdtv 800:1 contrast ratio 8ms response time piano black,508.72,575,1,abt_725#buy_687
